predicate_id	object_id	object_label	object_source	confidence	match_string	is_longest_match	matches_whole_text	match_type	info	subject_start	subject_end	subject_label	subject_source	subject_text_id	ss_sl_cosine_dist	ss_ol_cosine_dist	biome	sample_count	rank	acceptable
None	ENVO:00000183	stony desert	https://data.bioontology.org/ontologies/ENVO	0.11183494623286648	None	None	None	SYN	None	7	12	DESERT	polar desert biome	None	0.5	0.6047152924789526	False	119	5.0	False
None	ENVO:00000173	rocky desert	https://data.bioontology.org/ontologies/ENVO	0.11183494623286648	None	None	None	SYN	None	7	12	DESERT	polar desert biome	None	0.5	0.6047152924789526	False	119	5.0	False
None	ENVO:01000433	needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.07282376575609854	None	None	None	SYN	None	10	26	CONIFEROUS FOREST	subpolar coniferous forest biome	None	0.29289321881345254	0.7642977396044841	False	33	5.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.039248817727203955	None	None	None	PREF	None	38	42	BIOME	temperate broadleaf and mixed forest biome	None	0.726138721247417	0.726138721247417	True	10	5.0	False
None	ENVO:01000390	temperate mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.17001207961716613	None	None	None	SYN	None	11	27	CONIFEROUS FOREST	temperate coniferous forest biome	None	0.3043916563597475	0.5806451612903225	False	37	5.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.09334994659327175	None	None	None	PREF	None	18	22	BIOME	temperate desert biome	None	0.6127016653792583	0.6127016653792583	True	4	5.0	False
None	ENVO:00000261	savanna	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland	None	0.35831105208025216	1.0	False	197	5.0	False
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland	None	0.35831105208025216	1.0	False	197	5.0	False
None	ENVO:00000262	steppe	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland	None	0.35831105208025216	1.0	False	197	5.0	False
None	ENVO:00000260	prairie	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland	None	0.35831105208025216	1.0	False	197	5.0	False
None	ENVO:01001206	grassland ecosystem	https://data.bioontology.org/ontologies/ENVO	0.15246101528674874	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland biome	None	0.4483227156326296	0.5448504363182437	False	325	5.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.07838659024283105	None	None	None	PREF	None	21	25	BIOME	temperate shrubland biome	None	0.6388424407426923	0.6388424407426923	True	23	5.0	False
None	ENVO:00000301	chaparral area	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	18	WOODLAND	temperate woodland biome	None	0.4777670321329065	1.0	False	31	5.0	False
None	ENVO:00000057	mangrove swamp	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	18	WOODLAND	temperate woodland biome	None	0.4777670321329065	1.0	False	31	5.0	False
None	ENVO:01000399	tropical needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.15943036711465713	None	None	None	SYN	None	26	42	CONIFEROUS FOREST	tropical and subtropical coniferous forest biome	None	0.5	0.49930603714000665	False	8	5.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.011888030051893357	None	None	None	PREF	None	62	66	BIOME	tropical and subtropical grasslands, savannas, and shrubland biome	None	0.8301584448783106	0.8301584448783106	True	13	5.0	False
None	ENVO:01000204	tropical	https://data.bioontology.org/ontologies/ENVO	0.24040594224496795	None	None	None	PREF	None	1	8	TROPICAL	tropical and subtropical moist broadleaf forest biome	None	0.41023217538041146	0.41023217538041146	False	4	5.0	False
None	ENVO:01000174	forest biome	https://data.bioontology.org/ontologies/ENVO	0.2642423984272768	None	None	None	PREF	None	20	31	FOREST BIOME	tropical broadleaf forest biome	None	0.4127797804852965	0.4127797804852965	True	4	5.0	False
None	ENVO:01000401	tropical mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.16099689437998485	None	None	None	SYN	None	10	26	CONIFEROUS FOREST	tropical coniferous forest biome	None	0.29289321881345254	0.6	False	6	5.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.09953127494777833	None	None	None	PREF	None	17	21	BIOME	tropical desert biome	None	0.6026402928804868	0.6026402928804868	True	22	5.0	False
None	ENVO:01001206	grassland ecosystem	https://data.bioontology.org/ontologies/ENVO	0.13507079867923932	None	None	None	SYN	None	10	18	GRASSLAND	tropical grassland biome	None	0.4359239251822338	0.5863298480039847	False	4	5.0	False
None	ENVO:01000430	broadleaf forest	https://data.bioontology.org/ontologies/ENVO	0.25007587396615827	None	None	None	PREF	None	16	31	BROADLEAF FOREST	tropical moist broadleaf forest biome	None	0.400855310484722	0.400855310484722	False	123	5.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.08286539738369579	None	None	None	PREF	None	20	24	BIOME	tropical shrubland biome	None	0.6307255270620018	0.6307255270620018	True	127	5.0	False
None	ENVO:01000383	temperate evergreen needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.09174407755406022	None	None	True	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest	None	0.0	0.7817821097640076	False	9	6.0	False
None	ENVO:01000399	tropical needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.07994855078597739	None	None	None	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest biome	None	0.15484574527148343	0.777282298406313	False	120	6.0	False
None	ENVO:00000062	populated place	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	7	16	SETTLEMENT	dense settlement biome	None	0.3675444679663241	1.0	False	3	6.0	False
None	ENVO:01000401	tropical mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.12202137191337342	None	None	None	SYN	None	31	47	CONIFEROUS FOREST	envo:tropical and subtropical coniferous forest biome	None	0.5196155385847385	0.5697347270250536	False	17	6.0	False
None	ENVO:01000174	forest biome	https://data.bioontology.org/ontologies/ENVO	0.12924491505809932	None	None	None	PREF	None	47	58	FOREST BIOME	envo:tropical and subtropical moist broadleaf forest biome	None	0.5588712267437154	0.5588712267437154	True	166	6.0	False
None	ENVO:00000444	woodland clearing	https://data.bioontology.org/ontologies/ENVO	0.055595412093663706	None	None	None	SYN	None	9	17	GRASSLAND	flooded grassland biome	None	0.42264973081037427	0.7746255320723956	False	108	6.0	False
None	ENVO:00000029	watercourse	https://data.bioontology.org/ontologies/ENVO	0.060975929778553754	None	None	None	SYN	None	12	17	STREAM	freshwater stream	None	0.4836022205056778	0.7418011102528389	False	2	6.0	False
None	CHEBI:24866	salt	https://data.bioontology.org/ontologies/ENVO	0.042498167999739586	None	None	None	PREF	None	8	11	SALT	marine salt marsh biome	None	0.7051160876902057	0.7051160876902057	False	24	6.0	False
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	0.04488011138403768	None	None	None	SYN	None	15	20	FOREST	mediterranean forest biome	None	0.5917517095361369	0.7538170180413345	False	10	6.0	False
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	0.03897114317029975	None	None	None	SYN	None	18	22	FIELD	mezquital valley field soil	None	0.6535898384862244	0.75	False	24	6.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.08782687899303782	None	None	None	PREF	None	19	23	BIOME	montane grassland biome	None	0.6220355269907727	0.6220355269907727	True	230	6.0	False
None	ENVO:01000238	polar	https://data.bioontology.org/ontologies/ENVO	0.11104374484286661	None	None	None	PREF	None	1	5	POLAR	polar desert biome	None	0.5669872981077806	0.5669872981077806	False	119	6.0	False
None	ENVO:01000386	temperate deciduous needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.06389731324552664	None	None	None	SYN	None	10	26	CONIFEROUS FOREST	subpolar coniferous forest biome	None	0.29289321881345254	0.7839753100530713	False	33	6.0	False
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	0.033121348368385574	None	None	None	SYN	None	31	36	FOREST	temperate broadleaf and mixed forest biome	None	0.683772233983162	0.7616343526886019	False	10	6.0	False
None	ENVO:01000383	temperate evergreen needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.15522083553881724	None	None	None	SYN	None	11	27	CONIFEROUS FOREST	temperate coniferous forest biome	None	0.3043916563597475	0.6053351185327045	False	37	6.0	False
None	ENVO:00000172	sandy desert	https://data.bioontology.org/ontologies/ENVO	0.08461356959444383	None	None	None	SYN	None	11	16	DESERT	temperate desert biome	None	0.5527864045000421	0.6464466094067263	False	4	6.0	False
None	ENVO:00000183	stony desert	https://data.bioontology.org/ontologies/ENVO	0.08461356959444383	None	None	None	SYN	None	11	16	DESERT	temperate desert biome	None	0.5527864045000421	0.6464466094067263	False	4	6.0	False
None	ENVO:00000173	rocky desert	https://data.bioontology.org/ontologies/ENVO	0.08461356959444383	None	None	None	SYN	None	11	16	DESERT	temperate desert biome	None	0.5527864045000421	0.6464466094067263	False	4	6.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.07838659024283105	None	None	None	PREF	None	21	25	BIOME	temperate grassland biome	None	0.6388424407426923	0.6388424407426923	True	325	6.0	False
None	ENVO:01000401	tropical mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.13486167096545437	None	None	None	SYN	None	26	42	CONIFEROUS FOREST	tropical and subtropical coniferous forest biome	None	0.5	0.5521657052485199	False	8	6.0	False
None	ENVO:01000174	forest biome	https://data.bioontology.org/ontologies/ENVO	0.14105606090978057	None	None	None	PREF	None	42	53	FOREST BIOME	tropical and subtropical moist broadleaf forest biome	None	0.5431678074238715	0.5431678074238715	True	4	6.0	False
None	ENVO:01000204	tropical	https://data.bioontology.org/ontologies/ENVO	0.12558393155571254	None	None	None	PREF	None	1	8	TROPICAL	tropical broadleaf forest biome	None	0.5451411738526579	0.5451411738526579	False	4	6.0	False
None	ENVO:01000204	tropical	https://data.bioontology.org/ontologies/ENVO	0.120373254895756	None	None	None	PREF	None	1	8	TROPICAL	tropical coniferous forest biome	None	0.552786404500042	0.552786404500042	False	6	6.0	False
None	ENVO:00000172	sandy desert	https://data.bioontology.org/ontologies/ENVO	0.09021640361843082	None	None	None	SYN	None	10	15	DESERT	tropical desert biome	None	0.5411685322588765	0.6372618749449942	False	22	6.0	False
None	ENVO:00000183	stony desert	https://data.bioontology.org/ontologies/ENVO	0.09021640361843082	None	None	None	SYN	None	10	15	DESERT	tropical desert biome	None	0.5411685322588765	0.6372618749449942	False	22	6.0	False
None	ENVO:00000173	rocky desert	https://data.bioontology.org/ontologies/ENVO	0.09021640361843082	None	None	None	SYN	None	10	15	DESERT	tropical desert biome	None	0.5411685322588765	0.6372618749449942	False	22	6.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.08286539738369579	None	None	None	PREF	None	20	24	BIOME	tropical grassland biome	None	0.6307255270620018	0.6307255270620018	True	4	6.0	False
None	ENVO:01000204	tropical	https://data.bioontology.org/ontologies/ENVO	0.08671631486906035	None	None	None	PREF	None	1	8	TROPICAL	tropical moist broadleaf forest biome	None	0.6077677297236319	0.6077677297236319	False	123	6.0	False
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	0.08076141219324867	None	None	None	SYN	None	12	17	FOREST	coniferous forest	None	0.4836022205056778	0.6886004223353908	False	9	7.0	False
None	ENVO:01000401	tropical mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.06762824012384884	None	None	None	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest biome	None	0.15484574527148343	0.800795231777601	False	120	7.0	False
None	ENVO:01000174	forest biome	https://data.bioontology.org/ontologies/ENVO	0.09635146096562261	None	None	None	PREF	None	42	53	FOREST BIOME	envo:tropical and subtropical coniferous forest biome	None	0.6077677297236319	0.6077677297236319	True	17	7.0	False
None	ENVO:01000430	broadleaf forest	https://data.bioontology.org/ontologies/ENVO	0.11229564251817291	None	None	None	PREF	None	37	52	BROADLEAF FOREST	envo:tropical and subtropical moist broadleaf forest biome	None	0.5650411637991599	0.5650411637991599	False	166	7.0	False
None	ENVO:00000261	savanna	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	9	17	GRASSLAND	flooded grassland biome	None	0.42264973081037427	1.0	False	108	7.0	False
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	9	17	GRASSLAND	flooded grassland biome	None	0.42264973081037427	1.0	False	108	7.0	False
None	ENVO:00000262	steppe	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	9	17	GRASSLAND	flooded grassland biome	None	0.42264973081037427	1.0	False	108	7.0	False
None	ENVO:00000260	prairie	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	9	17	GRASSLAND	flooded grassland biome	None	0.42264973081037427	1.0	False	108	7.0	False
None	ENVO:00000069	distributary	https://data.bioontology.org/ontologies/ENVO	0.010843224043318134	None	None	None	SYN	None	12	17	STREAM	freshwater stream	None	0.4836022205056778	0.9183503419072274	False	2	7.0	False
None	ENVO:01000681	sodium chloride salt	https://data.bioontology.org/ontologies/ENVO	0.023133072578319654	None	None	None	SYN	None	8	11	SALT	marine salt marsh biome	None	0.7051160876902057	0.8034107251268038	False	24	7.0	False
None	ENVO:00001998	soil	https://data.bioontology.org/ontologies/ENVO	0.038291730458003916	None	None	None	PREF	None	24	27	SOIL	mezquital valley field soil	None	0.717157287525381	0.717157287525381	False	24	7.0	False
None	ENVO:00000444	woodland clearing	https://data.bioontology.org/ontologies/ENVO	0.03611027940523301	None	None	None	SYN	None	9	17	GRASSLAND	montane grassland biome	None	0.42264973081037427	0.8309691490542968	False	230	7.0	False
None	ENVO:00000315	bajada	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	7	12	DESERT	polar desert biome	None	0.5	1.0	False	119	7.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.05623413251903493	None	None	None	PREF	None	28	32	BIOME	subpolar coniferous forest biome	None	0.683772233983162	0.683772233983162	True	33	7.0	False
None	ENVO:01000206	temperate	https://data.bioontology.org/ontologies/ENVO	0.1400918731319568	None	None	None	PREF	None	1	9	TEMPERATE	temperate coniferous forest biome	None	0.5248090366885085	0.5248090366885085	False	37	7.0	False
None	ENVO:00000315	bajada	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	16	DESERT	temperate desert biome	None	0.5527864045000421	1.0	False	4	7.0	False
None	ENVO:00000444	woodland clearing	https://data.bioontology.org/ontologies/ENVO	0.03222887694229149	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland biome	None	0.4483227156326296	0.8384854293825503	False	325	7.0	False
None	ENVO:01000174	forest biome	https://data.bioontology.org/ontologies/ENVO	0.10649051737437867	None	None	None	PREF	None	37	48	FOREST BIOME	tropical and subtropical coniferous forest biome	None	0.5917517095361371	0.5917517095361371	True	8	7.0	False
None	ENVO:01000430	broadleaf forest	https://data.bioontology.org/ontologies/ENVO	0.12255786607794834	None	None	None	PREF	None	32	47	BROADLEAF FOREST	tropical and subtropical moist broadleaf forest biome	None	0.5495573835385492	0.5495573835385492	False	4	7.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.05866837658814808	None	None	None	PREF	None	27	31	BIOME	tropical broadleaf forest biome	None	0.6783662395486615	0.6783662395486615	True	4	7.0	False
None	ENVO:01000433	needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.07282376575609854	None	None	None	SYN	None	10	26	CONIFEROUS FOREST	tropical coniferous forest biome	None	0.29289321881345254	0.7642977396044841	False	6	7.0	False
None	ENVO:00000315	bajada	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	10	15	DESERT	tropical desert biome	None	0.5411685322588765	1.0	False	22	7.0	False
None	ENVO:00000444	woodland clearing	https://data.bioontology.org/ontologies/ENVO	0.03407035166065875	None	None	None	SYN	None	10	18	GRASSLAND	tropical grassland biome	None	0.4359239251822338	0.834855435231046	False	4	7.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.04051079906522513	None	None	None	PREF	None	33	37	BIOME	tropical moist broadleaf forest biome	None	0.7226499018873854	0.7226499018873854	True	123	7.0	False
None	ENVO:00000109	woodland area	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	True	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest	None	0.0	1.0	False	9	8.0	False
None	ENVO:01000390	temperate mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.06598538525716248	None	None	None	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest biome	None	0.15484574527148343	0.8040345495825949	False	120	8.0	False
None	ENVO:01000433	needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.027703395705617317	None	None	None	SYN	None	31	47	CONIFEROUS FOREST	envo:tropical and subtropical coniferous forest biome	None	0.5196155385847385	0.8398718461949128	False	17	8.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.018191223878596435	None	None	None	PREF	None	54	58	BIOME	envo:tropical and subtropical moist broadleaf forest biome	None	0.7986531834357927	0.7986531834357927	True	166	8.0	False
None	ENVO:00000152	anabranch	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	12	17	STREAM	freshwater stream	None	0.4836022205056778	1.0	False	2	8.0	False
None	ENVO:00000495	tributary	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	12	17	STREAM	freshwater stream	None	0.4836022205056778	1.0	False	2	8.0	False
None	ENVO:00000427	meander	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	12	17	STREAM	freshwater stream	None	0.4836022205056778	1.0	False	2	8.0	False
None	ENVO:00000272	confluence	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	12	17	STREAM	freshwater stream	None	0.4836022205056778	1.0	False	2	8.0	False
None	ENVO:00000041	tidal creek	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	12	17	STREAM	freshwater stream	None	0.4836022205056778	1.0	False	2	8.0	False
None	ENVO:01001209	wetland ecosystem	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	13	17	MARSH	marine salt marsh biome	None	0.5184565876569232	1.0	False	24	8.0	False
None	ENVO:00000418	ria	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	16	VALLEY	mezquital valley field soil	None	0.6	1.0	False	24	8.0	False
None	ENVO:00000104	undersea feature	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	16	VALLEY	mezquital valley field soil	None	0.6	1.0	False	24	8.0	False
None	ENVO:00000169	canyon	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	16	VALLEY	mezquital valley field soil	None	0.6	1.0	False	24	8.0	False
None	ENVO:00000439	dell	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	16	VALLEY	mezquital valley field soil	None	0.6	1.0	False	24	8.0	False
None	UBERON:0007688	anlage	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	18	22	FIELD	mezquital valley field soil	None	0.6535898384862244	1.0	False	24	8.0	False
None	ENVO:00000261	savanna	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	9	17	GRASSLAND	montane grassland biome	None	0.42264973081037427	1.0	False	230	8.0	False
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	9	17	GRASSLAND	montane grassland biome	None	0.42264973081037427	1.0	False	230	8.0	False
None	ENVO:00000262	steppe	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	9	17	GRASSLAND	montane grassland biome	None	0.42264973081037427	1.0	False	230	8.0	False
None	ENVO:00000260	prairie	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	9	17	GRASSLAND	montane grassland biome	None	0.42264973081037427	1.0	False	230	8.0	False
None	ENVO:01000399	tropical needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.051189766175795036	None	None	None	SYN	None	10	26	CONIFEROUS FOREST	subpolar coniferous forest biome	None	0.29289321881345254	0.8136610018750174	False	33	8.0	False
None	ENVO:01000433	needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.06989926094098152	None	None	None	SYN	None	11	27	CONIFEROUS FOREST	temperate coniferous forest biome	None	0.3043916563597475	0.7681305521199159	False	37	8.0	False
None	ENVO:00000261	savanna	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland biome	None	0.4483227156326296	1.0	False	325	8.0	False
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland biome	None	0.4483227156326296	1.0	False	325	8.0	False
None	ENVO:00000262	steppe	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland biome	None	0.4483227156326296	1.0	False	325	8.0	False
None	ENVO:00000260	prairie	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland biome	None	0.4483227156326296	1.0	False	325	8.0	False
None	ENVO:01000433	needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.030618621784789714	None	None	None	SYN	None	26	42	CONIFEROUS FOREST	tropical and subtropical coniferous forest biome	None	0.5	0.8333333333333334	False	8	8.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.019853642847683955	None	None	None	PREF	None	49	53	BIOME	tropical and subtropical moist broadleaf forest biome	None	0.7914855859429253	0.7914855859429253	True	4	8.0	False
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	0.03542586643189707	None	None	None	SYN	None	20	25	FOREST	tropical broadleaf forest biome	None	0.6286093236458963	0.7760429956176582	False	4	8.0	False
None	ENVO:01000386	temperate deciduous needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.06389731324552664	None	None	None	SYN	None	10	26	CONIFEROUS FOREST	tropical coniferous forest biome	None	0.29289321881345254	0.7839753100530713	False	6	8.0	False
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	0.006247024244421682	None	None	None	SYN	None	10	18	GRASSLAND	tropical grassland biome	None	0.4359239251822338	0.9466998209110974	False	4	8.0	False
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	0.024461732882242467	None	None	None	SYN	None	26	31	FOREST	tropical moist broadleaf forest biome	None	0.6797436923898257	0.806878180165893	False	123	8.0	False
None	ENVO:01000383	temperate evergreen needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.06024458177343153	None	None	None	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest biome	None	0.15484574527148343	0.8155722216091706	False	120	9.0	False
None	ENVO:01000386	temperate deciduous needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.024307621763138023	None	None	None	SYN	None	31	47	CONIFEROUS FOREST	envo:tropical and subtropical coniferous forest biome	None	0.5196155385847385	0.8532401228589315	False	17	9.0	False
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	0.01098445030923321	None	None	None	SYN	None	47	52	FOREST	envo:tropical and subtropical moist broadleaf forest biome	None	0.7675047225123615	0.8598000725534437	False	166	9.0	False
None	ENVO:01000401	tropical mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.04330127018922191	None	None	None	SYN	None	10	26	CONIFEROUS FOREST	subpolar coniferous forest biome	None	0.29289321881345254	0.8333333333333334	False	33	9.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.05397584513690965	None	None	None	PREF	None	29	33	BIOME	temperate coniferous forest biome	None	0.6889144915808724	0.6889144915808724	True	37	9.0	False
None	ENVO:01000386	temperate deciduous needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.02686551082625353	None	None	None	SYN	None	26	42	CONIFEROUS FOREST	tropical and subtropical coniferous forest biome	None	0.5	0.8472474768348053	False	8	9.0	False
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	0.011988272739265214	None	None	None	SYN	None	42	47	FOREST	tropical and subtropical moist broadleaf forest biome	None	0.7592282938284616	0.8548091982718744	False	4	9.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.05623413251903493	None	None	None	PREF	None	28	32	BIOME	tropical coniferous forest biome	None	0.683772233983162	0.683772233983162	True	6	9.0	False
None	ENVO:00000261	savanna	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	10	18	GRASSLAND	tropical grassland biome	None	0.4359239251822338	1.0	False	4	9.0	False
None	ENVO:00000262	steppe	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	10	18	GRASSLAND	tropical grassland biome	None	0.4359239251822338	1.0	False	4	9.0	False
None	ENVO:00000260	prairie	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	10	18	GRASSLAND	tropical grassland biome	None	0.4359239251822338	1.0	False	4	9.0	False
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	0.05303271481635445	None	None	None	SYN	None	12	17	FOREST	coniferous forest biome	None	0.5635642195280153	0.7368193220160923	False	120	10.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.021392417834510083	None	None	None	PREF	None	49	53	BIOME	envo:tropical and subtropical coniferous forest biome	None	0.7851655377881701	0.7851655377881701	True	17	10.0	False
None	ENVO:01000390	temperate mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.04224937674450439	None	None	None	SYN	None	10	26	CONIFEROUS FOREST	subpolar coniferous forest biome	None	0.29289321881345254	0.8360435410540117	False	33	10.0	False
None	ENVO:01000399	tropical needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.049134053784221976	None	None	None	SYN	None	11	27	CONIFEROUS FOREST	temperate coniferous forest biome	None	0.3043916563597475	0.8166911062233083	False	37	10.0	False
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	0.023643540225079383	None	None	None	PREF	None	44	48	BIOME	tropical and subtropical coniferous forest biome	None	0.7763932022500211	0.7763932022500211	True	8	10.0	False
None	ENVO:01000390	temperate mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.04224937674450439	None	None	None	SYN	None	10	26	CONIFEROUS FOREST	tropical coniferous forest biome	None	0.29289321881345254	0.8360435410540117	False	6	10.0	False
None	ENVO:00000109	woodland area	https://data.bioontology.org/ontologies/ENVO	0.0	None	None	None	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest biome	None	0.15484574527148343	1.0	False	120	11.0	False
None	ENVO:01000390	temperate mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.016072379533197814	None	None	None	SYN	None	31	47	CONIFEROUS FOREST	envo:tropical and subtropical coniferous forest biome	None	0.5196155385847385	0.8886135201614718	False	17	11.0	False
None	ENVO:01000383	temperate evergreen needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.03857363296798398	None	None	None	SYN	None	10	26	CONIFEROUS FOREST	subpolar coniferous forest biome	None	0.29289321881345254	0.8456966500379082	False	33	11.0	False
None	ENVO:01000401	tropical mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	0.041562349222223544	None	None	None	SYN	None	11	27	CONIFEROUS FOREST	temperate coniferous forest biome	None	0.3043916563597475	0.8360435410540117	False	37	11.0	False
