predicate_id	object_id	object_label	object_source	confidence	match_string	is_longest_match	matches_whole_text	match_type	info	subject_start	subject_end	subject_label	subject_source	subject_text_id
None	ENVO:01000245	cropland biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	6	19	CROPLAND BIOME	envo:cropland biome	None
None	ENVO:00000296	rice field	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	6	13	CROPLAND	envo:cropland biome	None
None	ENVO:01000311	cultivated environment	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	6	13	CROPLAND	envo:cropland biome	None
None	ENVO:00000117	plantation	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	6	13	CROPLAND	envo:cropland biome	None
None	ENVO:00000115	orchard	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	6	13	CROPLAND	envo:cropland biome	None
None	ENVO:00000116	vineyard	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	6	13	CROPLAND	envo:cropland biome	None
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	6	13	CROPLAND	envo:cropland biome	None
None	ENVO:00000011	garden	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	6	13	CROPLAND	envo:cropland biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	15	19	BIOME	envo:cropland biome	None
None	ENVO:01000245	cropland biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	14	CROPLAND BIOME	cropland biome	None
None	ENVO:00000296	rice field	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	8	CROPLAND	cropland biome	None
None	ENVO:01000311	cultivated environment	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	8	CROPLAND	cropland biome	None
None	ENVO:00000117	plantation	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	8	CROPLAND	cropland biome	None
None	ENVO:00000115	orchard	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	8	CROPLAND	cropland biome	None
None	ENVO:00000116	vineyard	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	8	CROPLAND	cropland biome	None
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	8	CROPLAND	cropland biome	None
None	ENVO:00000011	garden	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	8	CROPLAND	cropland biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	10	14	BIOME	cropland biome	None
None	ENVO:01000249	urban biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	11	URBAN BIOME	urban biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	7	11	BIOME	urban biome	None
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	SYN	None	1	6	FOREST	forest	None
None	ENVO:01000180	tundra biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	12	TUNDRA BIOME	tundra biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	8	12	BIOME	tundra biome	None
None	ENVO:00000446	terrestrial biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	17	TERRESTRIAL BIOME	terrestrial biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	13	17	BIOME	terrestrial biome	None
None	ENVO:00001998	soil	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	4	SOIL	soil	None
None	ENVO:01000193	temperate grassland biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	25	TEMPERATE GRASSLAND BIOME	temperate grassland biome	None
None	ENVO:01001811	temperate grassland	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	19	TEMPERATE GRASSLAND	temperate grassland biome	None
None	ENVO:01000206	temperate	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	9	TEMPERATE	temperate grassland biome	None
None	ENVO:01000177	grassland biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	11	25	GRASSLAND BIOME	temperate grassland biome	None
None	ENVO:00000261	savanna	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland biome	None
None	ENVO:00000260	prairie	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland biome	None
None	ENVO:00000262	steppe	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland biome	None
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland biome	None
None	ENVO:00000444	woodland clearing	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland biome	None
None	ENVO:01001206	grassland ecosystem	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	21	25	BIOME	temperate grassland biome	None
None	ENVO:01000174	forest biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	12	FOREST BIOME	forest biome	None
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	6	FOREST	forest biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	8	12	BIOME	forest biome	None
None	ENVO:01000194	montane grassland biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	23	MONTANE GRASSLAND BIOME	montane grassland biome	None
None	ENVO:01001808	montane grassland	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	17	MONTANE GRASSLAND	montane grassland biome	None
None	ENVO:01000342	montane	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	7	MONTANE	montane grassland biome	None
None	ENVO:01000177	grassland biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	9	23	GRASSLAND BIOME	montane grassland biome	None
None	ENVO:00000261	savanna	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	9	17	GRASSLAND	montane grassland biome	None
None	ENVO:00000260	prairie	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	9	17	GRASSLAND	montane grassland biome	None
None	ENVO:00000262	steppe	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	9	17	GRASSLAND	montane grassland biome	None
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	9	17	GRASSLAND	montane grassland biome	None
None	ENVO:00000444	woodland clearing	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	9	17	GRASSLAND	montane grassland biome	None
None	ENVO:01001206	grassland ecosystem	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	9	17	GRASSLAND	montane grassland biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	19	23	BIOME	montane grassland biome	None
None	ENVO:01001805	temperate forest	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	16	TEMPERATE FOREST	temperate forest	None
None	ENVO:01000206	temperate	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	9	TEMPERATE	temperate forest	None
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	11	16	FOREST	temperate forest	None
None	ENVO:01001811	temperate grassland	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	19	TEMPERATE GRASSLAND	temperate grassland	None
None	ENVO:01000206	temperate	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	9	TEMPERATE	temperate grassland	None
None	ENVO:00000261	savanna	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland	None
None	ENVO:00000260	prairie	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland	None
None	ENVO:00000262	steppe	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland	None
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland	None
None	ENVO:00000444	woodland clearing	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland	None
None	ENVO:01001206	grassland ecosystem	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	11	19	GRASSLAND	temperate grassland	None
None	ENVO:00000873	freshwater biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	16	FRESHWATER BIOME	freshwater biome	None
None	ENVO:00002011	fresh water	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	10	FRESHWATER	freshwater biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	12	16	BIOME	freshwater biome	None
None	ENVO:00002261	forest soil	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	11	FOREST SOIL	forest soil	None
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	6	FOREST	forest soil	None
None	ENVO:00001998	soil	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	8	11	SOIL	forest soil	None
None	PATO:0001305	increased temperature	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	3	HOT	hot springs	None
None	ENVO:01000204	tropical	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	6	13	TROPICAL	envo:tropical and subtropical moist broadleaf forest biome	None
None	ENVO:01000226	subtropical moist broadleaf forest biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	19	58	SUBTROPICAL MOIST BROADLEAF FOREST BIOME	envo:tropical and subtropical moist broadleaf forest biome	None
None	ENVO:01001802	subtropical moist broadleaf forest	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	19	52	SUBTROPICAL MOIST BROADLEAF FOREST	envo:tropical and subtropical moist broadleaf forest biome	None
None	ENVO:01000205	subtropical	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	19	29	SUBTROPICAL	envo:tropical and subtropical moist broadleaf forest biome	None
None	ENVO:01000197	broadleaf forest biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	37	58	BROADLEAF FOREST BIOME	envo:tropical and subtropical moist broadleaf forest biome	None
None	ENVO:01000430	broadleaf forest	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	37	52	BROADLEAF FOREST	envo:tropical and subtropical moist broadleaf forest biome	None
None	ENVO:01000174	forest biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	47	58	FOREST BIOME	envo:tropical and subtropical moist broadleaf forest biome	None
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	47	52	FOREST	envo:tropical and subtropical moist broadleaf forest biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	54	58	BIOME	envo:tropical and subtropical moist broadleaf forest biome	None
None	ENVO:01000206	temperate	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	9	TEMPERATE	temperate broadleaf and mixed forests	None
None	ENVO:00000173	rocky desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	SYN	None	1	6	DESERT	desert	None
None	ENVO:00000315	bajada	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	SYN	None	1	6	DESERT	desert	None
None	ENVO:00000183	stony desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	SYN	None	1	6	DESERT	desert	None
None	ENVO:01001357	desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	6	DESERT	desert	None
None	ENVO:00000172	sandy desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	SYN	None	1	6	DESERT	desert	None
None	ENVO:01000179	desert biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	12	DESERT BIOME	desert biome	None
None	ENVO:00000173	rocky desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	6	DESERT	desert biome	None
None	ENVO:00000315	bajada	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	6	DESERT	desert biome	None
None	ENVO:00000183	stony desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	6	DESERT	desert biome	None
None	ENVO:01001357	desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	6	DESERT	desert biome	None
None	ENVO:00000172	sandy desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	6	DESERT	desert biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	8	12	BIOME	desert biome	None
None	ENVO:00000134	permafrost	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	10	PERMAFROST	permafrost	None
None	ENVO:01000250	subpolar coniferous forest biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	SYN	None	1	13	BOREAL FOREST	boreal forest	None
None	ENVO:01000251	subpolar	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	6	BOREAL	boreal forest	None
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	8	13	FOREST	boreal forest	None
None	ENVO:01000176	shrubland biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	15	SHRUBLAND BIOME	shrubland biome	None
None	ENVO:00000300	scrubland area	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	9	SHRUBLAND	shrubland biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	11	15	BIOME	shrubland biome	None
None	ENVO:00000232	fen	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	3	FEN	fen	None
None	ENVO:01000214	tropical shrubland biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	24	TROPICAL SHRUBLAND BIOME	tropical shrubland biome	None
None	ENVO:01000204	tropical	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	8	TROPICAL	tropical shrubland biome	None
None	ENVO:01000176	shrubland biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	10	24	SHRUBLAND BIOME	tropical shrubland biome	None
None	ENVO:00000300	scrubland area	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	10	18	SHRUBLAND	tropical shrubland biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	20	24	BIOME	tropical shrubland biome	None
None	ENVO:01000228	tropical moist broadleaf forest biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	37	TROPICAL MOIST BROADLEAF FOREST BIOME	tropical moist broadleaf forest biome	None
None	ENVO:01001800	tropical moist broadleaf forest	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	31	TROPICAL MOIST BROADLEAF FOREST	tropical moist broadleaf forest biome	None
None	ENVO:01000204	tropical	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	8	TROPICAL	tropical moist broadleaf forest biome	None
None	ENVO:01000197	broadleaf forest biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	16	37	BROADLEAF FOREST BIOME	tropical moist broadleaf forest biome	None
None	ENVO:01000430	broadleaf forest	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	16	31	BROADLEAF FOREST	tropical moist broadleaf forest biome	None
None	ENVO:01000174	forest biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	26	37	FOREST BIOME	tropical moist broadleaf forest biome	None
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	26	31	FOREST	tropical moist broadleaf forest biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	33	37	BIOME	tropical moist broadleaf forest biome	None
None	ENVO:01000196	coniferous forest biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	23	CONIFEROUS FOREST BIOME	coniferous forest biome	None
None	ENVO:01000399	tropical needleleaf forest	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest biome	None
None	ENVO:01000383	temperate evergreen needleleaf forest	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest biome	None
None	ENVO:01000390	temperate mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest biome	None
None	ENVO:01000401	tropical mixed needleleaf forest	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest biome	None
None	ENVO:01000386	temperate deciduous needleleaf forest	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest biome	None
None	ENVO:01000433	needleleaf forest	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest biome	None
None	ENVO:00000109	woodland area	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	17	CONIFEROUS FOREST	coniferous forest biome	None
None	ENVO:01000174	forest biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	12	23	FOREST BIOME	coniferous forest biome	None
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	12	17	FOREST	coniferous forest biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	19	23	BIOME	coniferous forest biome	None
None	ENVO:01000186	polar desert biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	18	POLAR DESERT BIOME	polar desert biome	None
None	ENVO:01000238	polar	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	5	POLAR	polar desert biome	None
None	ENVO:01000179	desert biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	7	18	DESERT BIOME	polar desert biome	None
None	ENVO:00000173	rocky desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	7	12	DESERT	polar desert biome	None
None	ENVO:00000315	bajada	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	7	12	DESERT	polar desert biome	None
None	ENVO:00000183	stony desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	7	12	DESERT	polar desert biome	None
None	ENVO:01001357	desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	7	12	DESERT	polar desert biome	None
None	ENVO:00000172	sandy desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	7	12	DESERT	polar desert biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	14	18	BIOME	polar desert biome	None
None	ENVO:01000206	temperate	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	9	TEMPERATE	temperate grasslands	None
None	ENVO:01000195	flooded grassland biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	23	FLOODED GRASSLAND BIOME	flooded grassland biome	None
None	ENVO:01001807	flooded grassland	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	17	FLOODED GRASSLAND	flooded grassland biome	None
None	ENVO:01000177	grassland biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	9	23	GRASSLAND BIOME	flooded grassland biome	None
None	ENVO:00000261	savanna	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	9	17	GRASSLAND	flooded grassland biome	None
None	ENVO:00000260	prairie	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	9	17	GRASSLAND	flooded grassland biome	None
None	ENVO:00000262	steppe	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	9	17	GRASSLAND	flooded grassland biome	None
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	9	17	GRASSLAND	flooded grassland biome	None
None	ENVO:00000444	woodland clearing	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	9	17	GRASSLAND	flooded grassland biome	None
None	ENVO:01001206	grassland ecosystem	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	9	17	GRASSLAND	flooded grassland biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	19	23	BIOME	flooded grassland biome	None
None	ENVO:00000262	steppe	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	13	17	PAMPA	argentinean pampa	None
None	ENVO:00000260	prairie	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	13	17	PAMPA	argentinean pampa	None
None	ENVO:00000134	permafrost	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	10	PERMAFROST	permafrost biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	12	16	BIOME	permafrost biome	None
None	ENVO:01000024	marine benthic biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	20	MARINE BENTHIC BIOME	marine benthic biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	16	20	BIOME	marine benthic biome	None
None	ENVO:00000887	large river biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	17	LARGE RIVER BIOME	large river biome	None
None	PATO:0000586	increased size	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	5	LARGE	large river biome	None
None	ENVO:00000022	river	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	7	11	RIVER	large river biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	13	17	BIOME	large river biome	None
None	PCO:1000004	microbial community	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	19	MICROBIAL COMMUNITY	microbial community	None
None	ENVO:01000238	polar	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	5	POLAR	polar desert	None
None	ENVO:00000173	rocky desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	7	12	DESERT	polar desert	None
None	ENVO:00000315	bajada	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	7	12	DESERT	polar desert	None
None	ENVO:00000183	stony desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	7	12	DESERT	polar desert	None
None	ENVO:01001357	desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	7	12	DESERT	polar desert	None
None	ENVO:00000172	sandy desert	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	7	12	DESERT	polar desert	None
None	ENVO:01000017	sand	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	4	SAND	sand	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	9	13	BIOME	tundrar biome	None
None	ENVO:01000206	temperate	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	9	TEMPERATE	temperate coniferous forests	None
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	8	13	FOREST	spruce forest	None
None	ENVO:00000111	forested area	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	7	12	FOREST	beech forest	None
None	ENVO:01000177	grassland biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	15	GRASSLAND BIOME	grassland biome	None
None	ENVO:00000261	savanna	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	9	GRASSLAND	grassland biome	None
None	ENVO:00000260	prairie	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	9	GRASSLAND	grassland biome	None
None	ENVO:00000262	steppe	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	9	GRASSLAND	grassland biome	None
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	9	GRASSLAND	grassland biome	None
None	ENVO:00000444	woodland clearing	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	9	GRASSLAND	grassland biome	None
None	ENVO:01001206	grassland ecosystem	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	1	9	GRASSLAND	grassland biome	None
None	ENVO:00000428	biome	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	11	15	BIOME	grassland biome	None
None	NCBITaxon:2	Bacteria	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	8	BACTERIA	bacteria	None
None	ENVO:01001341	marine tidal flow zone	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	PREF	None	1	22	MARINE TIDAL FLOW ZONE	marine tidal flow zone	None
None	ENVO:01001336	marine tidal flow	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	17	MARINE TIDAL FLOW	marine tidal flow zone	None
None	ENVO:01001333	marine tidal flow process	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	8	17	TIDAL FLOW	marine tidal flow zone	None
None	ENVO:01000696	mass wasting flow	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	SYN	None	14	17	FLOW	marine tidal flow zone	None
None	ENVO:00005742	arable soil	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	11	ARABLE SOIL	arable soil microcosm	None
None	ENVO:01001184	arable	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	1	6	ARABLE	arable soil microcosm	None
None	ENVO:00001998	soil	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	8	11	SOIL	arable soil microcosm	None
None	ENVO:01000621	microcosm	https://data.bioontology.org/ontologies/ENVO	None	None	None	None	PREF	None	13	21	MICROCOSM	arable soil microcosm	None
None	ENVO:00000261	savanna	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	SYN	None	1	9	GRASSLAND	grassland	None
None	ENVO:00000260	prairie	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	SYN	None	1	9	GRASSLAND	grassland	None
None	ENVO:00000262	steppe	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	SYN	None	1	9	GRASSLAND	grassland	None
None	ENVO:00000114	agricultural field	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	SYN	None	1	9	GRASSLAND	grassland	None
None	ENVO:00000444	woodland clearing	https://data.bioontology.org/ontologies/ENVO	None	None	None	True	SYN	None	1	9	GRASSLAND	grassland	None
